OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025AMP,2024-12-31T17:49:00.537312,14.26034700,.001422,98.7483,63.9673,109.4376,38.4692,0,U,30608,999,92503,.33193E-2,.7898E-4,0
FENGYUN 1C DEB,1999-025AMQ,2024-12-31T06:29:57.671232,14.07371783,.0125043,98.5667,293.5325,320.1189,39.0843,0,U,30609,999,90847,.83604E-2,.15077E-3,0
FENGYUN 1C DEB,1999-025AMT,2024-12-31T18:07:58.266336,14.89380530,.0069925,99.0714,288.7045,29.6778,359.9669,0,U,30612,999,95051,.59791E-2,.59838E-3,0
FENGYUN 1C DEB,1999-025AMU,2024-12-31T17:44:29.170464,14.81015386,.0130727,98.3161,98.9703,222.2613,136.8467,0,U,30613,999,94220,.69431E-2,.6277E-3,0
FENGYUN 1C DEB,1999-025AMX,2024-12-31T05:48:05.347584,13.34972265,.038524,98.6488,110.5705,45.7126,317.4933,0,U,30616,999,87075,.19579E-2,.1471E-4,0
FENGYUN 1C DEB,1999-025ANA,2024-12-31T19:34:55.071552,14.39712452,.0219334,98.3286,33.2674,21.7954,339.2392,0,U,30619,999,93969,.10293E-2,.423E-4,0
FENGYUN 1C DEB,1999-025ANC,2024-12-29T19:39:51.681024,14.00332067,.0141771,98.6699,318.3457,199.7184,233.0163,0,U,30621,999,90714,.49984E-2,.8035E-4,0
FENGYUN 1C DEB,1999-025AND,2024-12-31T12:56:05.927136,14.22799086,.0081312,101.0024,283.4507,231.1218,303.7838,0,U,30622,999,63858,.97507E-2,.22646E-3,0
FENGYUN 1C DEB,1999-025ANE,2024-12-31T09:52:23.638944,13.28937755,.0404719,98.8493,228.1262,242.5678,295.6964,0,U,30623,999,86615,.18169E-2,.1271E-4,0
FENGYUN 1C DEB,1999-025ANF,2024-12-31T02:24:57.996000,14.46731158,.0028285,98.8965,60.3582,242.0531,117.7796,0,U,30624,999,92455,.10091E-1,.3683E-3,0
FENGYUN 1C DEB,1999-025ANG,2024-12-31T18:14:38.871168,14.30638865,.0057183,98.9281,304.3104,239.1908,120.3638,0,U,30625,999,91726,.11532E-1,.30756E-3,0
FENGYUN 1C DEB,1999-025ANK,2024-12-31T21:18:16.740000,14.57629295,.0028078,99.3582,230.9163,212.0182,147.9308,0,U,30628,999,93413,.76477E-2,.35167E-3,0
FENGYUN 1C DEB,1999-025ANL,2024-12-31T09:54:56.865888,14.48597292,.000818,99.2643,59.8905,161.2952,327.7422,0,U,30629,999,92856,.56117E-2,.21126E-3,0
FENGYUN 1C DEB,1999-025ANM,2024-12-31T09:00:59.148576,14.20270057,.0025408,99.1411,160.4260,341.6489,38.6690,0,U,30630,999,92292,.28747E-2,.6123E-4,0
FENGYUN 1C DEB,1999-025ANN,2024-12-31T11:07:16.546944,14.68073399,.0023445,99.0329,264.3234,185.1967,174.8995,0,U,30631,999,92935,.12585E-1,.73264E-3,0
FENGYUN 1C DEB,1999-025ANP,2024-12-31T06:54:11.246688,14.47548917,.0018727,98.8093,112.4934,146.4703,235.2028,0,U,30632,999,92651,.8611E-2,.3185E-3,0
FENGYUN 1C DEB,1999-025ANQ,2024-12-30T06:43:27.425856,14.02943611,.0132341,98.4553,248.9861,161.8832,326.0976,0,U,30633,999,91017,.23361E-2,.3877E-4,0
FENGYUN 1C DEB,1999-025ANR,2024-12-31T16:30:49.863168,14.05686668,.0129014,99.2725,333.8357,338.1615,197.5891,0,U,30634,999,90747,.97258E-2,.17078E-3,0
FENGYUN 1C DEB,1999-025ANW,2024-12-31T12:14:52.766880,14.25239367,.007688,99.0157,100.7664,206.1525,153.5762,0,U,30639,999,91829,.94086E-2,.22844E-3,0
